bref_id,season,team,g,mp,ws
thomala01,2018,NYK,73,1353,0.9
thomala01,2019,NYK,46,783,0.1
thomala01,2020,BRK,10,115,-0.1
thomama01,2012,SAS,3,15,0
thomama01,2013,CHI,10,42,0.1
thomama01,2013,GSW,5,21,0
thomama01,2013,TOT,12,57,0.2
thomama01,2014,SAS,1,15,0
thomama01,2014,TOT,8,63,-0.2
thomama01,2014,UTA,7,48,-0.1
thomama01,2015,PHI,17,194,0.1
thomama02,2020,TOR,51,524,1.5
thomama02,2021,TOR,26,192,0.1
thomama02,2021,TOT,45,326,0.2
thomama02,2021,UTA,22,141,0.1
thomati01,2010,DAL,18,285,0.7
thomaty01,2010,CHO,29,610,1.4
thomaty01,2010,CHI,29,678,1.4
thomaty01,2010,TOT,54,1220,2.6
thomaty01,2011,CHO,41,861,1.8
thomaty01,2012,CHO,54,1013,-0.6
thomaty01,2013,CHO,26,360,-0.2
thomaty01,2015,MEM,2,7,0.1
thompho01,2014,PHI,77,1742,2
thompho01,2015,PHI,71,1776,2.6
thompho01,2016,PHI,77,2154,1.2
thompho01,2017,NOP,9,191,0
thompho01,2017,PHI,31,561,0.7
thompho01,2017,TOT,40,752,0.7
thompja02,2010,SAC,75,2357,4
thompja02,2011,SAC,75,1748,2.9
thompja02,2012,SAC,64,1657,3.9
thompja02,2013,SAC,82,2285,3.6
thompja02,2014,SAC,82,2007,2.7
thompja02,2015,SAC,81,1991,2.4
thompja02,2016,GSW,28,179,0.6
thompja02,2016,TOR,29,347,1
thompja02,2016,TOT,47,471,1.6
thompkl01,2012,GSW,66,1608,1.7
thompkl01,2013,GSW,94,3431,4.7
thompkl01,2014,GSW,88,3125,6.9
thompkl01,2015,GSW,98,3216,10.700000000000001
thompkl01,2016,GSW,104,3515,10.5
thompkl01,2017,GSW,95,3245,7.699999999999999
thompkl01,2018,GSW,94,3300,6.7
thompkl01,2019,GSW,99,3470,6.5
thompmy02,2012,CLE,5,95,-0.2
thomptr01,2012,CLE,60,1424,1.1
thomptr01,2013,CLE,82,2564,5.2
thomptr01,2014,CLE,82,2594,5.7
thomptr01,2015,CLE,102,2921,9.3
thomptr01,2016,CLE,103,2891,10.7
thomptr01,2017,CLE,96,2898,9.1
thomptr01,2018,CLE,72,1488,3.7
thomptr01,2019,CLE,43,1198,2.6
thomptr01,2020,CLE,57,1721,3.1
thomptr01,2021,BOS,59,1419,3.3
thomptr02,2012,LAC,24,119,0
thornal01,2010,LAC,51,1405,1.5
thornal01,2010,TOT,75,2079,2.2
thornal01,2010,WAS,24,674,0.7
thornal01,2011,GSW,22,314,0.3
thornal01,2011,TOT,71,1383,1.6
thornal01,2011,WAS,49,1069,1.3
thornma01,2010,NOP,73,1872,4
thornma01,2011,NOP,46,745,0.9
thornma01,2011,SAC,27,1030,2.6
thornma01,2011,TOT,73,1775,3.5
thornma01,2012,SAC,51,1780,3.8
thornma01,2013,SAC,72,1726,3.2
thornma01,2014,BRK,36,744,1.2000000000000002
thornma01,2014,SAC,46,1121,0.9
thornma01,2014,TOT,72,1741,2
thornma01,2015,BOS,39,640,1.4
thornma01,2015,PHO,9,81,-0.1
thornma01,2015,TOT,48,721,1.2
thornma01,2016,HOU,47,885,1.3
thornma01,2016,TOT,61,1109,1.7
thornma01,2016,WAS,14,224,0.4
thornma01,2017,WAS,33,575,0.5
thornsi01,2018,LAC,73,1156,1
thornsi01,2019,LAC,68,325,0
thornsi01,2020,NOP,2,35,0.1
thornsi01,2021,NOP,14,73,-0.1
thornsi01,2021,ORL,7,144,0.1
thornsi01,2021,TOT,21,217,0
thybuma01,2020,PHI,69,1362,2.3
thybuma01,2021,PHI,77,1518,3.4
tilliki02,2021,MEM,18,182,0.2
tillmxa01,2021,MEM,62,1103,2.8
tinslja01,2010,MEM,38,589,-0.3
tinslja01,2012,UTA,41,572,-0.1
tinslja01,2013,UTA,66,1221,0.9
tinslja01,2014,UTA,8,110,-0.3
tobeymi01,2017,CHO,2,25,0
tollian01,2010,GSW,44,1423,2.5
tollian01,2010,POR,2,4,0
tollian01,2010,TOT,46,1427,2.5
tollian01,2011,MIN,65,1362,3.3
tollian01,2012,MIN,51,882,0.9
tollian01,2013,ATL,68,1031,1.4
tollian01,2014,CHO,68,1319,3.3000000000000003
tollian01,2015,DET,52,1160,2.5
tollian01,2015,PHO,24,272,0.2
tollian01,2015,TOT,76,1432,2.7
tollian01,2016,DET,75,1367,2.8
tollian01,2017,SAC,65,1477,2.3
tollian01,2018,DET,79,1757,5.3
tollian01,2019,MIN,65,1079,1.2
tollian01,2020,MEM,13,236,0.3
tollian01,2020,POR,33,554,0.4
tollian01,2020,SAC,9,82,-0.2
tollian01,2020,TOT,55,872,0.5
tollian01,2021,PHI,12,101,0.1
toppiob01,2021,NYK,67,748,1.7
toscaju01,2020,GSW,13,272,0.2
toscaju01,2021,GSW,53,1107,3
toupaax01,2016,DEN,21,305,0.3
toupaax01,2017,MIL,2,6,0
toupaax01,2017,NOP,2,41,0.1
toupaax01,2017,TOT,4,47,0.1
toupaax01,2021,MIL,12,71,0.2
townska01,2016,MIN,82,2627,8.3
townska01,2017,MIN,82,3030,12.7
townska01,2018,MIN,87,3088,14.2
townska01,2019,MIN,77,2545,10.4
townska01,2020,MIN,35,1187,5.1
townska01,2021,MIN,50,1689,5.4
trentga02,2019,POR,15,111,-0.2
trentga02,2020,POR,66,1485,2.5
trentga02,2021,POR,41,1262,1.5
trentga02,2021,TOR,17,540,0.2
trentga02,2021,TOT,58,1802,1.7
trieral01,2019,NYK,64,1459,0.9
trieral01,2020,NYK,24,291,0.5
tuckeal02,2010,MIN,4,25,0
tuckeal02,2010,PHO,11,71,0.1
tuckeal02,2010,TOT,15,96,0.1
tuckepj01,2013,PHO,79,1910,2.9
tuckepj01,2014,PHO,81,2490,6.1
tuckepj01,2015,PHO,78,2383,4.9
tuckepj01,2016,PHO,82,2540,3.5
tuckepj01,2017,PHO,57,1627,2.4
tuckepj01,2017,TOR,34,860,1.5
tuckepj01,2017,TOT,81,2236,3.6
tuckepj01,2018,HOU,99,2850,5.4
tuckepj01,2019,HOU,93,3228,6.5
tuckepj01,2020,HOU,84,2881,4.7
tuckepj01,2021,HOU,32,959,0.4
tuckepj01,2021,MIL,35,820,1.6
tuckepj01,2021,TOT,52,1356,1
tuckera01,2020,UTA,22,172,0.2
tuckera01,2021,PHI,15,70,0.2
turiaro01,2010,GSW,42,872,1.4
turiaro01,2011,NYK,68,1216,3.4000000000000004
turiaro01,2012,MIA,25,342,0.8999999999999999
turiaro01,2012,TOT,17,279,0.8
turiaro01,2012,WAS,4,58,0.1
turiaro01,2013,LAC,70,760,1.2000000000000002
turiaro01,2014,MIN,31,606,1.5
turiaro01,2015,MIN,2,19,0
turkohe01,2010,TOR,74,2272,3.4
turkohe01,2011,ORL,62,2119,5.699999999999999
turkohe01,2011,PHO,25,630,1.2
turkohe01,2011,TOT,81,2540,6.8
turkohe01,2012,ORL,58,1815,2.1
turkohe01,2013,ORL,11,189,-0.5
turkohe01,2014,LAC,43,433,0.9
turkohe01,2015,LAC,73,760,1.0999999999999999
turneev01,2011,PHI,83,1894,2.5999999999999996
turneev01,2012,PHI,78,2162,2.4
turneev01,2013,PHI,82,2892,2.1
turneev01,2014,IND,39,720,0.7999999999999999
turneev01,2014,PHI,54,1886,0.7
turneev01,2014,TOT,81,2457,1.4
turneev01,2015,BOS,86,2378,2.4
turneev01,2016,BOS,87,2485,4
turneev01,2017,POR,69,1782,1.3
turneev01,2018,POR,82,2121,2.5
turneev01,2019,POR,89,1850,2.2
turneev01,2020,ATL,19,251,-0.3
turnemy01,2016,IND,67,1564,3.3000000000000003
turnemy01,2017,IND,85,2674,8
turnemy01,2018,IND,72,2032,5.3
turnemy01,2019,IND,78,2245,6.5
turnemy01,2020,IND,66,1972,4.5
turnemy01,2021,IND,47,1455,3.3
tylerje01,2012,GSW,42,568,-0.2
tylerje01,2013,ATL,1,5,0
tylerje01,2013,GSW,20,63,-0.1
tylerje01,2013,TOT,21,68,-0.1
tylerje01,2014,NYK,41,398,0.5
ubileed01,2012,WAS,4,52,0
udohek01,2011,GSW,58,1030,0.7
udohek01,2012,GSW,38,827,0.9
udohek01,2012,MIL,23,463,1.1
udohek01,2012,TOT,61,1290,2.1
udohek01,2013,MIL,80,1366,2.7
udohek01,2014,MIL,42,804,0
udohek01,2015,LAC,37,140,0.3
udohek01,2018,UTA,69,831,3.2
udohek01,2019,UTA,53,326,1.6
udokaim01,2010,SAC,69,944,0.8
udokaim01,2011,SAS,20,130,0
udrihbe01,2010,SAC,79,2477,5.5
udrihbe01,2011,SAC,79,2734,7.2
udrihbe01,2012,MIL,59,1080,1.4
udrihbe01,2013,MIL,39,719,1.1
udrihbe01,2013,ORL,27,738,1.1
udrihbe01,2013,TOT,66,1457,2.2
udrihbe01,2014,MEM,17,170,0.2
udrihbe01,2014,NYK,31,588,0.7
udrihbe01,2014,TOT,41,643,0.8
udrihbe01,2015,MEM,89,1669,3.9
udrihbe01,2016,MEM,8,120,0.1
udrihbe01,2016,MIA,36,587,0.4
udrihbe01,2016,TOT,44,707,0.4
udrihbe01,2017,DET,39,560,1.3
ukicro01,2010,MIL,13,97,0.2
ulisty01,2017,PHO,61,1123,0.7
ulisty01,2018,PHO,71,1658,-0.2
ulisty01,2019,CHI,1,1,0
uthofja01,2017,DAL,9,115,0.2
uthofja01,2020,MEM,4,14,0
uthofja01,2020,TOT,7,53,0
uthofja01,2020,WAS,3,39,0.1
uzohbe01,2011,BRK,42,438,0.5
uzohbe01,2012,CLE,2,13,0
uzohbe01,2012,TOR,16,357,0.2
uzohbe01,2012,TOT,18,370,0.2
valanjo01,2013,TOR,62,1482,3.9
valanjo01,2014,TOR,88,2482,7
valanjo01,2015,TOR,84,2202,8.399999999999999
valanjo01,2016,TOR,72,1878,8.4
valanjo01,2017,TOR,90,2292,8.3
valanjo01,2018,TOR,87,1971,8.4
valanjo01,2019,MEM,19,527,1.5
valanjo01,2019,TOR,30,564,2.6
valanjo01,2019,TOT,49,1091,4.2
valanjo01,2020,MEM,70,1845,7
valanjo01,2021,MEM,67,1921,8.1
valende01,2017,CHI,61,998,0.6
valende01,2018,CHI,77,2095,2.5
valende01,2020,CHI,36,488,0.5
valende01,2021,CHI,62,1036,0.7
vandeja01,2019,DEN,20,74,0.1
vandeja01,2020,DEN,9,41,0
vandeja01,2020,MIN,2,5,0
vandeja01,2020,TOT,11,46,0
vandeja01,2021,MIN,64,1139,3.1
vanvlfr01,2017,TOR,44,323,0.30000000000000004
vanvlfr01,2018,TOR,82,1634,4.7
vanvlfr01,2019,TOR,88,2352,5.4
vanvlfr01,2020,TOR,65,2358,7
vanvlfr01,2021,TOR,52,1899,4.3
varejan01,2010,CLE,87,2421,8.7
varejan01,2011,CLE,31,994,2.2
varejan01,2012,CLE,25,785,2.1
varejan01,2013,CLE,25,901,3.3
varejan01,2014,CLE,65,1800,5.4
varejan01,2015,CLE,26,636,1.9
varejan01,2016,CLE,31,310,0.6
varejan01,2016,GSW,39,279,0.8
varejan01,2016,TOT,53,496,1
varejan01,2017,GSW,14,92,0.2
varejan01,2021,CLE,5,36,0
varnaja01,2013,BOS,5,18,0
varnaja01,2013,MIA,8,40,-0.1
varnaja01,2013,TOT,13,58,-0.1
varnaja01,2014,CHI,1,2,0
varnaja01,2014,PHI,23,337,0.8
varnaja01,2014,TOT,24,339,0.8
vasqugr01,2011,MEM,83,1002,1
vasqugr01,2012,NOP,66,1706,2.3
vasqugr01,2013,NOP,78,2685,3.8
vasqugr01,2014,SAC,18,465,0.9
vasqugr01,2014,TOR,68,1504,3
vasqugr01,2014,TOT,79,1779,3.6
vasqugr01,2015,TOR,86,2092,2.8
vasqugr01,2016,MIL,23,460,-0.3
vasqugr01,2017,BRK,3,39,0
vassede01,2021,SAS,62,1056,1.5
vaughra01,2016,MIL,70,1001,-0.8
vaughra01,2017,MIL,44,468,0
vaughra01,2018,BRK,1,4,0
vaughra01,2018,MIL,22,173,0.3
vaughra01,2018,ORL,5,35,-0.1
vaughra01,2018,TOT,28,212,0.2
veselja01,2012,WAS,57,1078,1.7
veselja01,2013,WAS,51,601,0.7
veselja01,2014,DEN,21,306,0.7
veselja01,2014,TOT,54,776,1.6
veselja01,2014,WAS,33,470,0.9
villach01,2010,DET,78,1848,3.5
villach01,2011,DET,76,1666,3.1
villach01,2012,DET,13,180,0.4
villach01,2013,DET,69,1092,1.6
villach01,2014,DET,20,180,0.1
villach01,2015,DAL,69,721,1.5999999999999999
villach01,2016,DAL,66,685,0.1
vincega01,2020,MIA,10,83,-0.2
vincega01,2021,MIA,53,669,0.2
vonleno01,2015,CHO,25,259,0.5
vonleno01,2016,POR,84,1186,1.2
vonleno01,2017,POR,78,1365,1.8
vonleno01,2018,CHI,21,399,0.5
vonleno01,2018,POR,33,476,1.2
vonleno01,2018,TOT,54,875,1.6
vonleno01,2019,NYK,68,1722,3.2
vonleno01,2020,DEN,8,33,0.1
vonleno01,2020,MIN,29,347,0.9
vonleno01,2020,TOT,36,377,1
vonleno01,2021,BRK,4,11,-0.1
vucevni01,2012,PHI,52,815,1.8
vucevni01,2013,ORL,77,2559,5.7
vucevni01,2014,ORL,57,1812,4.4
vucevni01,2015,ORL,74,2529,7
vucevni01,2016,ORL,65,2037,5.2
vucevni01,2017,ORL,75,2163,4
vucevni01,2018,ORL,57,1683,3.6
vucevni01,2019,ORL,85,2657,9.9
vucevni01,2020,ORL,67,2183,6.9
vucevni01,2021,CHI,26,848,2.4
vucevni01,2021,ORL,44,1500,3.9
vucevni01,2021,TOT,70,2348,6.3
vujacsa01,2010,LAL,77,651,1.5999999999999999
vujacsa01,2011,LAL,11,54,-0.1
vujacsa01,2011,BRK,56,1594,2.2
vujacsa01,2011,TOT,67,1648,2.1
vujacsa01,2014,LAC,2,10,-0.1
vujacsa01,2016,NYK,61,908,1.1
vujacsa01,2017,NYK,42,408,0.1
wadede01,2020,CLE,12,71,0.2
wadede01,2021,CLE,63,1212,2
wadedw01,2010,MIA,82,3002,14
wadedw01,2011,MIA,97,3651,16.5
wadedw01,2012,MIA,72,2532,10.8
wadedw01,2013,MIA,91,3173,11.4
wadedw01,2014,MIA,74,2468,6.7
wadedw01,2015,MIA,62,1971,3.5
wadedw01,2016,MIA,88,2731,6.4
wadedw01,2017,CHI,66,1982,3.6
wadedw01,2018,CLE,46,1069,1.3
wadedw01,2018,MIA,26,594,0
wadedw01,2018,TOT,67,1536,1.1
wadedw01,2019,MIA,72,1885,2.4
wafervo01,2011,BOS,61,558,1.1
wafervo01,2012,ORL,34,475,0.4
wagnemo01,2019,LAL,43,446,0.2
wagnemo01,2020,WAS,45,835,1.7
wagnemo01,2021,BOS,9,61,-0.2
wagnemo01,2021,ORL,11,286,0.4
wagnemo01,2021,TOT,45,722,1.2
wagnemo01,2021,WAS,25,375,1
waitedi01,2013,CLE,61,1756,0.9
waitedi01,2014,CLE,70,2072,1.6
waitedi01,2015,CLE,33,786,0.5
waitedi01,2015,OKC,47,1422,0.7
waitedi01,2015,TOT,80,2208,1.1
waitedi01,2016,OKC,96,2643,2.8
waitedi01,2017,MIA,46,1384,1.6
waitedi01,2018,MIA,30,918,0.1
waitedi01,2019,MIA,44,1138,1.2
waitedi01,2020,LAL,12,203,0.1
waitedi01,2020,MIA,3,42,0
waitedi01,2020,TOT,10,207,0.1
walkebi01,2010,BOS,8,29,0
walkebi01,2010,NYK,27,739,1.9
walkebi01,2010,TOT,35,768,1.9
walkebi01,2011,NYK,65,873,0.9000000000000001
walkebi01,2012,NYK,32,620,0.9
walkebi01,2015,MIA,24,628,0.5
walkeke02,2012,CHO,66,1792,0.3
walkeke02,2013,CHO,82,2859,4.8
walkeke02,2014,CHO,77,2767,5.3999999999999995
walkeke02,2015,CHO,62,2119,4.5
walkeke02,2016,CHO,88,3145,10
walkeke02,2017,CHO,79,2739,8.1
walkeke02,2018,CHO,80,2736,8.6
walkeke02,2019,CHO,82,2863,7.4
walkeke02,2020,BOS,73,2370,7.800000000000001
walkeke02,2021,BOS,46,1460,3
walkelo01,2019,SAS,23,139,0
walkelo01,2020,SAS,61,988,0.3
walkelo01,2021,SAS,60,1522,0.4
wallabe01,2010,DET,69,1975,4.7
wallabe01,2011,DET,54,1238,1.9
wallabe01,2012,DET,62,980,1.4
wallage01,2010,CHO,80,3283,12.1
wallage01,2011,CHO,48,1872,3.6
wallage01,2011,POR,29,1047,3.1
wallage01,2011,TOT,71,2693,6.2
wallage01,2012,BRK,16,573,1.4
wallage01,2012,POR,42,1503,3.5
wallage01,2012,TOT,58,2076,4.8
wallage01,2013,BRK,76,2319,3.6
wallage01,2014,BOS,58,1416,1.3
wallage01,2015,BOS,33,290,0.1
wallara01,2010,BOS,103,2190,4.7
wallara01,2013,NYK,21,296,0.6
wallaty01,2018,LAC,30,851,0.7
wallaty01,2019,LAC,64,639,-0.3
wallaty01,2020,ATL,14,160,-0.2
walljo01,2011,WAS,69,2606,2.2
walljo01,2012,WAS,66,2386,3.5
walljo01,2013,WAS,49,1602,4.5
walljo01,2014,WAS,93,3400,8.5
walljo01,2015,WAS,86,3110,8.6
walljo01,2016,WAS,77,2784,5.7
walljo01,2017,WAS,91,3343,10.200000000000001
walljo01,2018,WAS,47,1644,3.3000000000000003
walljo01,2019,WAS,32,1104,1.2
walljo01,2021,HOU,40,1288,-0.2
waltode01,2018,MIA,16,147,0.4
waltode01,2020,DET,3,26,0.1
waltode01,2020,LAC,23,222,0.5
waltode01,2020,TOT,26,248,0.6
waltolu01,2010,LAL,45,368,0.3
waltolu01,2011,LAL,55,488,-0.30000000000000004
waltolu01,2012,CLE,21,299,-0.5
waltolu01,2012,LAL,9,65,0.1
waltolu01,2012,TOT,30,364,-0.4
waltolu01,2013,CLE,50,857,0.8
wanambr01,2019,BOS,40,360,1
wanambr01,2020,BOS,88,1642,4.1
wanambr01,2021,CHO,22,428,0.4
wanambr01,2021,GSW,39,625,0.5
wanambr01,2021,TOT,61,1053,0.9
wareca01,2014,PHI,9,116,0.2
warneja01,2018,DAL,3,27,0.1
warretj01,2015,PHO,40,614,1.1
warretj01,2016,PHO,47,1070,2.2
warretj01,2017,PHO,66,2048,4.1
warretj01,2018,PHO,65,2142,3.4
warretj01,2019,PHO,43,1360,2.1
warretj01,2020,IND,71,2358,6.6
warretj01,2021,IND,4,117,0.1
warrewi01,2011,LAC,19,134,0.2
warriha01,2010,CHI,31,564,1.4
warriha01,2010,MIL,48,1024,2.5
warriha01,2010,TOT,76,1557,4
warriha01,2011,PHO,80,1416,3.4
warriha01,2012,PHO,35,503,0.5
warriha01,2013,CHO,27,482,-0.1
warriha01,2013,NOP,1,7,0.1
warriha01,2013,TOT,28,489,0
washbju01,2019,MEM,18,254,0.1
washipj01,2020,CHO,58,1759,2
washipj01,2021,CHO,64,1954,2.7
watanyu01,2019,MEM,15,174,-0.2
watanyu01,2020,MEM,18,105,0.1
watanyu01,2021,TOR,50,723,1.5
watertr01,2020,BOS,12,121,-0.3
watertr01,2021,BOS,29,244,0.30000000000000004
watkida01,2012,NOP,5,98,0.1
watsocj01,2010,GSW,65,1788,3.1
watsocj01,2011,CHI,98,1227,2.1
watsocj01,2012,CHI,55,1323,2.6
watsocj01,2013,BRK,87,1682,4.2
watsocj01,2014,IND,82,1535,3.7
watsocj01,2015,IND,57,1422,4
watsocj01,2016,ORL,33,656,0.6
watsocj01,2017,ORL,62,1012,0.9
watsoea01,2010,IND,79,2322,2.6
watsoea01,2011,UTA,80,1567,1
watsoea01,2012,UTA,50,1033,0.4
watsoea01,2013,UTA,48,829,0
watsoea01,2014,POR,28,175,-0.1
watsopa01,2020,ATL,2,17,-0.1
watsopa01,2020,TOR,10,79,0.3
watsopa01,2020,TOT,10,87,0.2
watsopa01,2021,TOR,27,297,0.6
waynsma01,2013,LAC,6,37,0.2
waynsma01,2013,PHI,21,165,-0.5
waynsma01,2013,TOT,27,202,-0.3
waynsma01,2014,LAC,2,9,0.1
wearda01,2015,SAC,2,7,0
weartr01,2015,NYK,51,672,-0.3
weartr01,2018,LAL,17,228,0.2
weathqu01,2020,SAS,11,78,-0.1
weathqu01,2021,SAS,20,121,0.1
weaveky01,2010,OKC,13,156,0.3
weaveky01,2011,UTA,5,69,0
webbja01,2018,BRK,10,120,-0.1
weberbr01,2016,MEM,6,166,0
weberbr01,2016,MIA,3,9,0
weberbr01,2016,TOT,7,169,0
weberbr01,2017,CHO,13,159,0.3
weberbr01,2017,GSW,7,46,0
weberbr01,2017,TOT,20,205,0.3
weberbr01,2018,HOU,13,118,0.3
weberbr01,2018,MEM,5,119,0.1
weberbr01,2018,TOT,18,237,0.4
webstma02,2010,POR,88,2157,4.5
webstma02,2011,MIN,46,1094,1.8
webstma02,2012,MIN,47,1140,1.5
webstma02,2013,WAS,76,2200,6.3
webstma02,2014,WAS,89,2352,5.3
webstma02,2015,WAS,33,356,0
weemsso01,2010,TOR,69,1368,1.3
weemsso01,2011,TOR,59,1413,-0.4
weemsso01,2016,PHI,7,78,-0.2
weemsso01,2016,PHO,36,421,-0.4
weemsso01,2016,TOT,43,499,-0.5
welshth01,2019,DEN,11,36,0.1
westbru01,2010,OKC,88,3025,7
westbru01,2011,OKC,99,3485,10.5
westbru01,2012,OKC,86,3098,10
westbru01,2013,OKC,84,2929,11.799999999999999
westbru01,2014,OKC,65,2147,7.7
westbru01,2015,OKC,67,2302,10.6
westbru01,2016,OKC,98,3424,16.9
westbru01,2017,OKC,86,2996,13.5
westbru01,2018,OKC,86,3149,10.4
westbru01,2019,OKC,78,2827,6.8999999999999995
westbru01,2020,HOU,65,2311,4
westbru01,2021,WAS,70,2555,3.7
westda01,2010,NOP,81,2949,7.5
westda01,2011,NOP,70,2451,7.8
westda01,2012,IND,77,2341,7.1000000000000005
westda01,2013,IND,92,3124,10.7
westda01,2014,IND,99,3159,9.4
westda01,2015,IND,66,1895,4.3
westda01,2016,SAS,88,1580,5.800000000000001
westda01,2017,GSW,85,1075,3.5
westda01,2018,GSW,91,1174,4.3
westde01,2010,CLE,71,1769,3.4
westde01,2011,BOS,33,623,1.1
westde01,2012,DAL,48,1148,2.3000000000000003
westma02,2010,ATL,46,162,0.4
westma02,2011,BRK,6,116,0.2
whitean01,2018,ATL,15,209,-0.1
whiteco01,2020,CHI,65,1674,0.9
whiteco01,2021,CHI,69,2156,2.4
whitede01,2018,SAS,20,157,0.5
whitede01,2019,SAS,74,1919,4
whitede01,2020,SAS,68,1677,4.2
whitede01,2021,SAS,36,1064,1.9
whitedj01,2010,OKC,12,102,0.6
whitedj01,2011,CHO,24,466,1.6
whitedj01,2011,OKC,23,219,0.3
whitedj01,2011,TOT,47,685,1.8
whitedj01,2012,CHO,58,1098,0.8
whitedj01,2013,BOS,12,86,0.2
whitedj01,2014,CHO,3,13,0
whiteha01,2011,SAC,1,2,0
whiteha01,2012,SAC,18,109,0.2
whiteha01,2015,MIA,48,1142,5.3
whiteha01,2016,MIA,83,2416,12
whiteha01,2017,MIA,77,2513,9.5
whiteha01,2018,MIA,59,1441,5.2
whiteha01,2019,MIA,72,1674,6.3
whiteha01,2020,POR,72,2114,8.6
whiteha01,2021,SAC,36,546,0.9
whiteis01,2017,BRK,73,1643,-0.8
whiteis01,2018,BRK,16,180,-0.1
whiteja02,2013,NYK,61,444,0.5
whiteok01,2017,MIA,35,471,0.6
whiteok01,2018,MIA,6,80,0.2
whiteok01,2019,WAS,3,6,0
whitero03,2014,SAC,3,9,0
whittgr01,2021,DEN,4,12,-0.1
whittsh01,2015,IND,20,108,0.4
whittsh01,2016,IND,7,41,0
wiggian01,2015,MIN,82,2969,2.1
wiggian01,2016,MIN,81,2845,4.1
wiggian01,2017,MIN,82,3048,4.2
wiggian01,2018,MIN,87,3143,2.1
wiggian01,2019,MIN,73,2543,0.6
wiggian01,2020,GSW,12,403,0.5
wiggian01,2020,MIN,42,1455,1.4
wiggian01,2020,TOT,54,1858,1.9
wiggian01,2021,GSW,71,2364,3.9
wilcoch01,2010,DET,34,441,0.2
wilcoch01,2011,DET,57,995,2.8
wilcoch01,2012,BOS,28,481,1.3
wilcoch01,2013,BOS,63,836,3.1
wilcocj01,2015,LAC,21,101,0
wilcocj01,2016,LAC,25,174,0.3
wilcocj01,2017,ORL,22,108,-0.2
wileyja01,2018,BRK,5,33,0.1
wilkida02,2010,MIN,80,1585,1.9
wilkida02,2011,ATL,60,715,1.6
wilkida02,2012,DET,60,922,0.4
wilkida02,2013,PHI,61,1095,1.9
wilkida02,2018,IND,19,152,-0.1
wilksmi01,2010,OKC,4,59,0
willial03,2016,PHO,10,68,0.2
willial03,2017,PHO,47,708,2.1
willial03,2018,PHO,5,70,0
willial03,2019,BRK,5,26,0.2
willicj01,2018,LAC,38,707,0.7
willicj01,2019,MIN,15,128,0.1
willide01,2010,UTA,86,3200,11.9
willide01,2011,BRK,12,456,0.6
willide01,2011,TOT,65,2465,7.3
willide01,2011,UTA,53,2009,6.7
willide01,2012,BRK,55,1999,4.1
willide01,2013,BRK,85,3134,11.9
willide01,2014,BRK,76,2487,5.9
willide01,2015,BRK,74,2306,3.8000000000000003
willide01,2016,DAL,68,2155,3.4000000000000004
willide01,2017,CLE,42,748,1
willide01,2017,DAL,40,1171,1.8
willide01,2017,TOT,64,1657,2.4
willide02,2012,MIN,66,1418,1.8
willide02,2013,MIN,78,1916,3
willide02,2014,MIN,11,162,0
willide02,2014,SAC,67,1658,2.5
willide02,2014,TOT,78,1820,2.6
willide02,2015,SAC,74,1462,2.1
willide02,2016,NYK,80,1435,3.6
willide02,2017,CLE,33,465,0.9
willide02,2017,MIA,25,377,0.3
willide02,2017,TOT,50,804,1.1
willide02,2018,LAL,2,9,0
williel01,2012,POR,24,149,0.3
williel01,2014,PHI,67,1157,0.3
williel01,2015,NOP,8,77,0
williel01,2015,TOT,13,119,0.1
williel01,2015,UTA,5,42,0.1
williel01,2016,MEM,5,45,0
willigr01,2020,BOS,86,1213,2.2
willigr01,2021,BOS,68,1195,1.2000000000000002
willija02,2010,ORL,96,1895,4.9
willija02,2011,MEM,11,124,0
willija02,2011,ORL,16,171,0.2
willija02,2011,TOT,27,295,0.2
willija04,2010,CLE,57,746,1.1
willija04,2011,CLE,26,391,-0.5
willijo03,2012,BRK,43,635,1.3
willijo04,2019,LAL,24,372,1
willijo04,2020,WAS,15,180,0.4
willike04,2019,NOP,46,1079,1.2
willike04,2020,NOP,39,832,0.9
willike04,2021,OKC,66,1426,2.8
willilo02,2010,PHI,64,1912,5.2
willilo02,2011,PHI,80,1877,5.1
willilo02,2012,PHI,77,2040,6.6
willilo02,2013,ATL,39,1119,2.4
willilo02,2014,ATL,67,1578,2.6
willilo02,2015,TOR,84,2118,6.5
willilo02,2016,LAL,67,1907,4.7
willilo02,2017,HOU,34,863,1.5
willilo02,2017,LAL,58,1403,4.9
willilo02,2017,TOT,81,1994,6.1
willilo02,2018,LAC,79,2589,6.7
willilo02,2019,LAC,81,2169,5.3
willilo02,2020,LAC,78,2205,4.6
willilo02,2021,ATL,40,735,0.6
willilo02,2021,LAC,42,918,1.6
willilo02,2021,TOT,66,1423,1.7
willima01,2010,CLE,80,2770,7.4
willima01,2011,CLE,36,1065,-0.1
willima01,2011,LAC,22,723,1.1
willima01,2011,TOT,58,1788,1
willima01,2012,LAC,63,1701,3
willima01,2013,UTA,46,1418,1.8
willima01,2014,POR,82,2021,1.9000000000000001
willima01,2015,CHO,27,831,1.4
willima01,2015,MIN,41,1149,0.7
willima01,2015,TOT,68,1980,2.1
willima01,2016,CLE,54,816,0.8
willima02,2010,ATL,92,2813,6.3
willima02,2011,ATL,77,2081,4
willima02,2012,ATL,63,1645,5.300000000000001
willima02,2013,UTA,73,1727,2.3
